	param_regressor__regressor__C	param_regressor__regressor__epsilon	param_regressor__regressor__gamma	param_regressor__regressor__kernel	param_regressor__selector__estimator__n_clusters	split0_test_score	split1_test_score	split2_test_score	split3_test_score	split4_test_score	mean_test_score	std_test_score	rank_test_score
107	0.8383644394229882	0.062218653058290614	0.0012715587793112482	rbf	565	-2.603179784034768	-2.571051926789634	-5.276993058200363	-3.1501009685801558	-2.9194042963401285	-3.30414600678901	1.0092236740575253	15
108	0.2754839739463636	0.029746014339928566	0.7271008302530435	rbf	529	-3.4868583892359113	-3.5348402648389676	-5.502328998583891	-4.1122694489238505	-3.9157318543847746	-4.110405791193479	0.73422594176187	151
109	0.4453942608777147	0.0019127624820897144	1.3806468481855936	poly	778	-2.8776894457538056	-2.6357648368556927	-5.3743893933892775	-3.1544462079459974	-3.027761818653947	-3.4140103405197437	0.9952842464972278	40
110	1.727265900377819	0.010250563677648403	0.26503321729086193	poly	552	-2.9729981558640186	-2.4392563869128763	-5.353964011557585	-2.932026891226401	-2.792706411202553	-3.298190371352687	1.044922251131502	13
111	0.3080370796132492	0.08982901792576257	5.596089145639465	poly	995	-2.8941767604314395	-2.6962823514045557	-5.353974761616072	-3.245354368300944	-3.1093497844891034	-3.459827605248423	0.9653589130573402	59
112	0.4728246091255094	5.8034695156817575	0.011929158749202562	poly	516	-6.831716546749993	-6.58037912450887	-6.377512214158339	-6.711456882101414	-6.793151174510289	-6.65884318840578	0.16492165431815564	178
113	0.1349957048849101	5.4024533314128185	0.23667680647001713	poly	833	-6.831716546749993	-6.58037912450887	-6.377512214158339	-6.711456882101414	-6.793151174510289	-6.65884318840578	0.16492165431815564	178
114	6.734026314091314	0.004655231554223503	0.003713623061923269	poly	718	-2.8574562938747112	-2.5971741784387303	-5.368208576198657	-3.1334589909154285	-2.9984568857464615	-3.3909509850347974	1.0044500516215513	34
115	5.1395936350164275	2.9498870220525224	0.0008564313983664655	rbf	876	-6.831716546749993	-6.580379124508874	-6.377512214158339	-6.711456882101416	-6.793151174510288	-6.658843188405783	0.1649216543181552	192
116	0.44731604642399925	0.015722831866087993	0.128570488352838	poly	505	-2.930076495649631	-2.580701859985551	-5.38728651415076	-2.936543448192524	-2.716468942701292	-3.310215452135951	1.0471948804331457	17
117	0.6082443209235187	0.0039144150396781836	0.008197308174433557	poly	694	-2.88000791915461	-2.6061882384801534	-5.335169778804285	-3.1342763613132267	-3.0018251935008613	-3.3914934982506266	0.9873399997461958	36
118	1.4148753903118014	0.6363114718448649	5.04413971515306	poly	976	-3.0148403473365355	-2.8588161498037574	-5.369250504003626	-3.3842087947458235	-3.2729424885796194	-3.5800116568938725	0.9136243709046882	70
119	3.597766239746199	0.009895458604297566	0.2910136930629566	poly	852	-2.8847979010735627	-2.6543410234110123	-5.366641955294104	-3.1949888288418777	-3.0684774101573757	-3.4338494237555865	0.9833950358692705	47
120	1.1264287830198099	5.5668367594441	0.00038825577825745295	poly	938	-6.831716546749993	-6.58037912450887	-6.377512214158339	-6.711456882101414	-6.793151174510289	-6.65884318840578	0.16492165431815564	178
121	0.21138173154538595	0.0017360813247060162	1.163571046417571	poly	508	-2.970295165089669	-2.488487669002017	-5.39218118342855	-2.9284423857385864	-2.715719965353194	-3.2990252737224033	1.060557694325343	14
122	1.841590331221252	0.005423812677671975	0.8584622021424484	rbf	905	-3.418986374536637	-3.4562524576811824	-5.459031222144582	-4.033745127978786	-3.842622444353439	-4.042127525338925	0.7455257361985878	132
123	4.009567299717035	0.4042121596520936	6.911938191374634	poly	783	-2.946869859896078	-2.7420991369490184	-5.371686017153038	-3.2546558186710226	-3.146934033431343	-3.4924489732200996	0.9558388432099734	63
124	0.16572827141088695	0.03554171210782218	3.7147094017504965	poly	834	-2.8965343704521334	-2.654376204543956	-5.37066576343161	-3.2059539122935448	-3.0456805314761617	-3.4346421564394816	0.9849011940863007	48
