	param_regressor__regressor__alpha	param_regressor__regressor__l1_ratio	param_regressor__selector__estimator__n_components	split0_test_score	split1_test_score	split2_test_score	split3_test_score	split4_test_score	mean_test_score	std_test_score	rank_test_score
99	0.0099010441121905	0.8139126286884011	480	-2.4259677242304365	-2.214871862474936	-5.312207410505888	-2.9788751160274445	-2.7069096881999832	-3.1277663602877377	1.1222271902467083	76
100	0.0014302050395009669	0.14599661556142093	179	-2.3952782886190476	-2.218145097793103	-5.255669226650689	-2.8574655439164114	-2.701581133117073	-3.085627858019265	1.1079475021242908	2
101	0.011177702403197572	0.06122286112895499	461	-2.3920577689285922	-2.239018252621095	-5.3109736140158725	-2.9777251124131987	-2.7017418516865166	-3.124303319933055	1.1226293723007617	72
102	0.0092662668658579	0.42294890343987895	454	-2.3853365327638896	-2.2458939205785478	-5.307700329242453	-3.110326377260827	-2.6926340832735987	-3.148378248623863	1.1196904178854057	98
103	0.01886172819442417	0.003400321067980965	435	-2.404761487191384	-2.2537140623884215	-5.351334337869021	-2.971362034136957	-2.7010430597541824	-3.136442996267993	1.1346485522227867	90
104	0.005298006283400294	0.7259846625893318	274	-2.4276275387491837	-2.234901947315693	-5.287145956600142	-2.8793006003594104	-2.6957187951284745	-3.1049389676305807	1.1132040561807903	33
105	0.4688113311332268	0.05889603977720275	464	-2.523748347802564	-2.382353684978431	-5.282704540078001	-2.9725250182275516	-2.8188910020613407	-3.1960445186295776	1.0639953666541464	109
106	0.45453256778349604	0.00307171717508608	169	-2.433952238373935	-2.2712184226919567	-5.273837592038788	-2.884069909034883	-2.7277828784666998	-3.1181722081212526	1.0990531055613304	58
107	0.29613351622925005	0.016673215812364257	390	-2.4316115471136643	-2.2765814554088424	-5.3042845355773345	-2.915263500590465	-2.7243787920819185	-3.130423966154445	1.1094342986209584	80
108	0.03684302580997595	0.0013413263580322346	430	-2.4305734818073783	-2.264470500562305	-5.314637430049606	-2.9210521476839646	-2.6718915864974573	-3.1205250293201425	1.1192902320385045	61
109	0.10841221505606813	0.006058459018337553	235	-2.40687192892775	-2.215368270673628	-5.279295208065508	-2.8547047857073173	-2.702570944061037	-3.0917622274870484	1.1162533507690935	9
110	0.0018771937450941458	0.0020574280210540713	395	-2.4038639824681005	-2.2909765125869943	-5.2938880179629155	-2.9258986082394682	-2.7390585874745144	-3.1307371417463985	1.105272376559505	83
111	0.30863889950378004	0.8446221499948904	104	-2.8318925427666963	-2.8481306276798692	-5.3396908484839605	-3.3446230714727965	-3.2486258014845357	-3.5225925783775716	0.9317234059080551	118
112	0.0013768552682182304	0.6337050811340376	120	-2.4209720318676062	-2.2532765344174095	-5.279999117925803	-2.8690081338465347	-2.715398341275363	-3.107730831866543	1.1073746079938382	38
113	0.07642035001262305	0.6984638260128782	468	-2.5626040123617533	-2.4606723806257405	-5.2932060768649585	-3.019454714725144	-2.8755504731881754	-3.2422975315531546	1.0453046774655974	113
114	0.004310576932852419	0.17959736278319471	258	-2.4156468875827732	-2.250859348709744	-5.293809691807992	-2.8733708489174608	-2.6842457809637783	-3.1035865115963497	1.1159146938237814	29
115	0.004983461678274307	0.11576079592442072	179	-2.414479016748368	-2.2209434846696774	-5.263138412126516	-2.880533746357598	-2.7047073312024144	-3.0967603982209146	1.106907080204541	20
116	0.8951661261812547	0.0013839922421571532	484	-2.4438577557656984	-2.2882071865584437	-5.282048723609736	-2.946384691832169	-2.7599891205281337	-3.144097495658836	1.093649757854578	96
117	0.3318755954235775	0.0719829382063229	256	-2.4987240636421078	-2.3458017072790076	-5.271105101532182	-2.9500844000253488	-2.792299038306292	-3.1716028621569876	1.0710336033834806	106
118	0.27019218929623157	0.06313583370261755	273	-2.4870520094785924	-2.322568009055898	-5.279854600375119	-2.9117936845656223	-2.759525924550943	-3.1521588456052347	1.0834771161175514	99
119	0.3726495329019861	0.16466309524300915	343	-2.591854719718069	-2.5065443507370837	-5.300443027690702	-3.052206564435778	-2.91750751230602	-3.2737112349775304	1.0331563779397743	114
