	param_regressor__regressor__C	param_regressor__regressor__epsilon	param_regressor__regressor__gamma	param_regressor__regressor__kernel	split0_test_score	split1_test_score	split2_test_score	split3_test_score	split4_test_score	mean_test_score	std_test_score	rank_test_score
86	0.8698119890092312	0.0010533381544786994	9.909266465649212	rbf	-3.4592967284397647	-3.504703813159204	-5.4852914465618685	-4.0821960063547005	-3.888283681736494	-4.0839543352504055	0.7386154735713502	145
87	0.13549840149077996	2.590375523261521	0.1390996986299137	rbf	-6.31435449870155	-5.818547600264644	-6.377512214158339	-5.816232258976472	-6.100017012595715	-6.085332716939344	0.2373288092965391	173
88	4.428169367616458	0.273871325783549	0.009840370602173742	rbf	-3.3549170200718303	-3.3662817340145543	-5.4257618547664235	-3.9490555957263482	-3.7676759921131104	-3.972738439338454	0.7620212033352495	105
89	3.166788338353749	0.0027363606277205016	0.30209492173993957	poly	-2.755833356687143	-2.4409958101541345	-5.438387021800338	-2.974728016460857	-2.879989239347104	-3.297986688889915	1.0852552901601389	24
90	0.15688256738637793	0.01564291597554347	0.02689120601918318	poly	-2.7565228262274513	-2.445087772286478	-5.438202021616486	-2.9778102039016257	-2.8838376649658026	-3.3002920977995687	1.0839877460521523	38
91	0.8492342385385877	0.004752712577250119	0.01014570162724724	rbf	-3.4550310101023274	-3.5001879458687277	-5.48447272646835	-4.0793154850125815	-3.8856915094731934	-4.080939735385036	0.7398734673417728	143
92	0.5602731302289473	1.2645331324000781	0.0009525146118727811	rbf	-3.043763298151535	-2.9089812220310973	-5.353820540918541	-3.415348720498609	-3.3731094680522853	-3.619004649930413	0.8884325787194914	81
93	0.6982373365810927	0.03055818212644472	0.044901753737328395	rbf	-3.461766773228293	-3.506695235548012	-5.48681710807397	-4.084235944266326	-3.890112681010579	-4.085925548425435	0.7383663897705014	146
94	0.42864150490201347	3.731711117245028	0.04183265582196386	poly	-6.831716546749993	-6.580379124508874	-6.377512214158339	-6.711456882101416	-6.793151174510288	-6.658843188405783	0.1649216543181552	188
95	6.53686047754562	0.9859888151287804	0.012390392993978264	rbf	-3.344911636144908	-3.2909364382649597	-5.420030112670671	-3.8455553310279753	-3.6979914298538987	-3.9198849895924823	0.7786356885839215	97
