	param_regressor__regressor__C	param_regressor__regressor__epsilon	param_regressor__regressor__gamma	param_regressor__regressor__kernel	param_regressor__selector__estimator__n_clusters	split0_test_score	split1_test_score	split2_test_score	split3_test_score	split4_test_score	mean_test_score	std_test_score	rank_test_score
137	0.17714988132216136	1.327155968921297	0.0024921612636582997	poly	165	-37.69653661908023	-226.2717485615968	-2.6706977863805905	-179.95584809002798	-1.2749799724774526	-89.57396220591261	94.75792843478845	76
138	0.6469397282859303	0.004176168052585842	0.33578774732284994	rbf	167	-38.120998144754495	-226.47305949344397	-2.4593857868898845	-180.18032614282657	-0.30305169951537153	-89.50736425348606	95.03315868217672	60
139	5.789476454893682	0.0033577619524969024	0.8900815428362434	poly	181	-808266228.0518403	-223.98150737061476	-2.5397162930674737	-179.85030044003656	-0.31618606700837676	-161653326.9479101	323306450.5519779	168
140	0.40647757447060023	0.06575499157307958	0.12537466777443226	poly	173	-1206954703.4362476	-223.3742510791571	-2.5272168864324738	-179.706050884682	-0.3171058067078805	-241391021.87217444	482781840.78204507	180
141	5.5298307510967755	0.6262922241141647	1.9205040588221767	poly	198	-181509164.98748767	-224.01884574201398	-2.5144152699834237	-179.55317571377998	-0.5546849978573191	-36301914.325721875	72603625.3309395	139
142	0.16485721335991266	0.011571040475271832	0.00014859659637180846	rbf	184	-38.12024808269961	-226.47185093481988	-2.4592071017674004	-180.1788783857802	-0.3032575957040265	-89.50668842015423	95.03260924663017	51
143	0.17377958077751016	0.04863632571957979	0.0014166973780711243	rbf	212	-38.117216452353276	-226.4657969649746	-2.456132403338737	-180.1729595418896	-0.3030249702140769	-89.50302606655407	95.03066954442029	20
144	3.8489525278556376	0.00793430845524958	0.024303026305802722	poly	237	-2010302202.35091	-224.93606720370974	-2.541545816789081	-179.85061300513888	-0.30760546096939945	-402060521.9973483	804120840.176786	194
145	4.735924782403182	0.004530361187352028	0.00011846581059310261	rbf	185	-38.11667112779756	-226.46656966554687	-2.4585083692569127	-180.17197574470106	-0.3036286332687286	-89.50347070811422	95.03021492920149	23
146	0.5134425226799483	0.014745567903996396	0.7264161437085842	poly	195	-1472173582.302022	-224.07156299935883	-2.5314305656965237	-179.78528426096474	-0.3154777821294338	-294434797.8011555	588869392.2504401	191
147	0.14718864096813636	0.15574476253749814	0.9754906151407066	poly	240	-1133663575.5935645	-224.3804812928919	-2.541150676763507	-179.74374866743744	-0.3175586480999352	-226732796.51530075	453465389.539141	175
148	4.12192606310135	0.0014893326506197934	0.25739665697051317	rbf	246	-38.119647348868234	-226.47168058395002	-2.4580017473032627	-180.17905281046956	-0.3024326962885097	-89.50616303737593	95.03303406916741	44
149	8.017382143771272	0.3369119140238989	0.00022371511130708102	rbf	171	-37.87202230144135	-226.2752147352171	-2.420930000141469	-179.99255737698633	-0.3273270287183895	-89.37761028850093	94.96974837116373	4
